k,re,im
1.210000e+03,-9.999811e+01,0.000000e+00
1.211000e+03,-9.999893e+01,0.000000e+00
1.212000e+03,-9.999891e+01,0.000000e+00
1.213000e+03,-3.719050e+01,0.000000e+00
1.214000e+03,-3.713360e+01,0.000000e+00
1.215000e+03,-3.613630e+01,0.000000e+00
1.216000e+03,-3.598891e+01,0.000000e+00
1.217000e+03,-3.472689e+01,0.000000e+00
1.218000e+03,-3.375802e+01,0.000000e+00
1.219000e+03,-3.001544e+01,0.000000e+00
1.220000e+03,-2.901147e+01,0.000000e+00
1.221000e+03,-1.999712e+01,1.531722e-01
1.222000e+03,-1.999712e+01,-1.531722e-01
1.223000e+03,-1.999765e+01,0.000000e+00
1.224000e+03,-1.468201e+01,0.000000e+00
1.225000e+03,-1.454160e+01,0.000000e+00
1.226000e+03,-1.425179e+01,0.000000e+00
1.227000e+03,-1.425687e+01,0.000000e+00
1.228000e+03,-5.150895e-01,6.883076e+00
1.229000e+03,-5.150895e-01,-6.883076e+00
1.230000e+03,-5.132998e-01,6.840178e+00
1.231000e+03,-5.132998e-01,-6.840178e+00
1.232000e+03,-1.036827e+01,0.000000e+00
1.233000e+03,-1.011017e+01,0.000000e+00
1.234000e+03,-1.010015e+01,0.000000e+00
1.235000e+03,-1.006987e+01,0.000000e+00
1.236000e+03,-1.007029e+01,0.000000e+00
1.237000e+03,-3.313878e-01,3.455770e+00
1.238000e+03,-3.313878e-01,-3.455770e+00
1.239000e+03,-9.949210e-01,3.166672e+00
1.240000e+03,-9.949210e-01,-3.166672e+00
1.241000e+03,-4.411684e+00,0.000000e+00
1.242000e+03,-4.387313e+00,0.000000e+00
1.243000e+03,-9.610618e-01,2.196640e+00
1.244000e+03,-9.610618e-01,-2.196640e+00
1.245000e+03,-5.920311e-01,1.956134e+00
1.246000e+03,-5.920311e-01,-1.956134e+00
1.247000e+03,-3.488685e+00,0.000000e+00
1.248000e+03,-3.387712e+00,0.000000e+00
1.249000e+03,-2.556330e+00,1.082969e+00
1.250000e+03,-2.556330e+00,-1.082969e+00
1.251000e+03,-2.331066e+00,1.137567e+00
1.252000e+03,-2.331066e+00,-1.137567e+00
1.253000e+03,-6.591004e-01,1.511273e+00
1.254000e+03,-6.591004e-01,-1.511273e+00
1.255000e+03,-2.742391e+00,0.000000e+00
1.256000e+03,-2.714227e+00,0.000000e+00
1.257000e+03,-1.591331e+00,0.000000e+00
1.258000e+03,-1.894576e+00,0.000000e+00
1.259000e+03,-2.004067e+00,0.000000e+00
1.260000e+03,-2.002695e+00,0.000000e+00
1.261000e+03,-2.491675e-01,6.450049e-01
1.262000e+03,-2.491675e-01,-6.450049e-01
1.263000e+03,8.807791e-06,0.000000e+00
1.264000e+03,-4.240439e-01,4.572010e-01
1.265000e+03,-4.240439e-01,-4.572010e-01
1.266000e+03,-4.057274e-01,4.507386e-01
1.267000e+03,-4.057274e-01,-4.507386e-01
1.268000e+03,-4.947833e-01,2.067077e-01
1.269000e+03,-4.947833e-01,-2.067077e-01
1.270000e+03,-7.280816e-01,0.000000e+00
1.271000e+03,-6.776731e-01,0.000000e+00
1.272000e+03,-1.958076e-01,0.000000e+00
1.273000e+03,-1.985740e-01,0.000000e+00
1.274000e+03,-1.985385e-01,0.000000e+00
1.275000e+03,-2.000000e+01,0.000000e+00
1.276000e+03,-2.000000e+01,0.000000e+00
1.277000e+03,-2.000000e+01,0.000000e+00
1.278000e+03,-2.000000e+01,0.000000e+00
1.279000e+03,-7.265900e+01,0.000000e+00
1.280000e+03,-9.999776e+01,0.000000e+00
1.281000e+03,-9.999811e+01,0.000000e+00
1.282000e+03,-9.999893e+01,0.000000e+00
1.283000e+03,-9.999891e+01,0.000000e+00
1.284000e+03,-3.719050e+01,0.000000e+00
1.285000e+03,-3.713360e+01,0.000000e+00
1.286000e+03,-3.613630e+01,0.000000e+00
1.287000e+03,-3.598891e+01,0.000000e+00
1.288000e+03,-3.472690e+01,0.000000e+00
1.289000e+03,-3.375802e+01,0.000000e+00
1.290000e+03,-3.001544e+01,0.000000e+00
1.291000e+03,-2.901146e+01,0.000000e+00
1.292000e+03,-1.999693e+01,1.576117e-01
1.293000e+03,-1.999693e+01,-1.576117e-01
1.294000e+03,-1.999765e+01,0.000000e+00
1.295000e+03,-1.468200e+01,0.000000e+00
1.296000e+03,-1.454160e+01,0.000000e+00
1.297000e+03,-1.425179e+01,0.000000e+00
1.298000e+03,-1.425687e+01,0.000000e+00
1.299000e+03,-5.148885e-01,6.883144e+00
1.300000e+03,-5.148885e-01,-6.883144e+00
1.301000e+03,-5.134056e-01,6.840152e+00
1.302000e+03,-5.134056e-01,-6.840152e+00
1.303000e+03,-1.036827e+01,0.000000e+00
1.304000e+03,-1.011017e+01,0.000000e+00
1.305000e+03,-1.010015e+01,0.000000e+00
1.306000e+03,-1.006987e+01,0.000000e+00
1.307000e+03,-1.007029e+01,0.000000e+00
1.308000e+03,-3.202126e-01,3.479852e+00
1.309000e+03,-3.202126e-01,-3.479852e+00
1.310000e+03,-1.049093e+00,3.130211e+00
1.311000e+03,-1.049093e+00,-3.130211e+00
1.312000e+03,-4.411702e+00,0.000000e+00
1.313000e+03,-4.387289e+00,0.000000e+00
1.314000e+03,-9.528424e-01,2.211293e+00
1.315000e+03,-9.528424e-01,-2.211293e+00
1.316000e+03,-5.922728e-01,1.950304e+00
1.317000e+03,-5.922728e-01,-1.950304e+00
1.318000e+03,-3.488625e+00,0.000000e+00
1.319000e+03,-3.387226e+00,0.000000e+00
1.320000e+03,-2.650618e+00,9.712790e-01
1.321000e+03,-2.650618e+00,-9.712790e-01
1.322000e+03,-2.209885e+00,1.254531e+00
1.323000e+03,-2.209885e+00,-1.254531e+00
1.324000e+03,-6.549892e-01,1.500663e+00
1.325000e+03,-6.549892e-01,-1.500663e+00
1.326000e+03,-2.742339e+00,0.000000e+00
1.327000e+03,-2.714210e+00,0.000000e+00
1.328000e+03,-1.591331e+00,0.000000e+00
1.329000e+03,-1.894575e+00,0.000000e+00
1.330000e+03,-2.004067e+00,0.000000e+00
1.331000e+03,-2.002695e+00,0.000000e+00
1.332000e+03,-2.491669e-01,6.450054e-01
1.333000e+03,-2.491669e-01,-6.450054e-01
1.334000e+03,8.807795e-06,0.000000e+00
1.335000e+03,-4.247072e-01,4.576345e-01
1.336000e+03,-4.247072e-01,-4.576345e-01
1.337000e+03,-4.060281e-01,4.507227e-01
1.338000e+03,-4.060281e-01,-4.507227e-01
1.339000e+03,-4.963001e-01,2.232403e-01
1.340000e+03,-4.963001e-01,-2.232403e-01
1.341000e+03,-7.168737e-01,0.000000e+00
1.342000e+03,-6.770689e-01,0.000000e+00
1.343000e+03,-1.958313e-01,0.000000e+00
1.344000e+03,-1.985742e-01,0.000000e+00
1.345000e+03,-1.985382e-01,0.000000e+00
1.346000e+03,-2.000000e+01,0.000000e+00
1.347000e+03,-2.000000e+01,0.000000e+00
1.348000e+03,-2.000000e+01,0.000000e+00
1.349000e+03,-2.000000e+01,0.000000e+00
1.350000e+03,-7.265900e+01,0.000000e+00
1.351000e+03,-9.999776e+01,0.000000e+00
1.352000e+03,-9.999811e+01,0.000000e+00
1.353000e+03,-9.999893e+01,0.000000e+00
1.354000e+03,-9.999891e+01,0.000000e+00
1.355000e+03,-3.719050e+01,0.000000e+00
1.356000e+03,-3.713360e+01,0.000000e+00
1.357000e+03,-3.613630e+01,0.000000e+00
1.358000e+03,-3.598890e+01,0.000000e+00
1.359000e+03,-3.472692e+01,0.000000e+00
1.360000e+03,-3.375801e+01,0.000000e+00
1.361000e+03,-3.001544e+01,0.000000e+00
1.362000e+03,-2.901145e+01,0.000000e+00
1.363000e+03,-1.999674e+01,1.619293e-01
1.364000e+03,-1.999674e+01,-1.619293e-01
1.365000e+03,-1.999765e+01,0.000000e+00
1.366000e+03,-1.468200e+01,0.000000e+00
1.367000e+03,-1.454160e+01,0.000000e+00
1.368000e+03,-1.425179e+01,0.000000e+00
1.369000e+03,-1.425687e+01,0.000000e+00
1.370000e+03,-5.146884e-01,6.883214e+00
1.371000e+03,-5.146884e-01,-6.883214e+00
1.372000e+03,-5.135106e-01,6.840124e+00
1.373000e+03,-5.135106e-01,-6.840124e+00
1.374000e+03,-1.036827e+01,0.000000e+00
1.375000e+03,-1.011017e+01,0.000000e+00
1.376000e+03,-1.010015e+01,0.000000e+00
1.377000e+03,-1.006987e+01,0.000000e+00
1.378000e+03,-1.007029e+01,0.000000e+00
1.379000e+03,-3.094029e-01,3.500645e+00
1.380000e+03,-3.094029e-01,-3.500645e+00
1.381000e+03,-1.106018e+00,3.099167e+00
1.382000e+03,-1.106018e+00,-3.099167e+00
1.383000e+03,-4.411721e+00,0.000000e+00
1.384000e+03,-4.387264e+00,0.000000e+00
1.385000e+03,-9.423617e-01,2.225453e+00
1.386000e+03,-9.423617e-01,-2.225453e+00
1.387000e+03,-5.927630e-01,1.944494e+00
1.388000e+03,-5.927630e-01,-1.944494e+00
1.389000e+03,-3.488562e+00,0.000000e+00
1.390000e+03,-3.386707e+00,0.000000e+00
1.391000e+03,-2.711461e+00,9.130255e-01
1.392000e+03,-2.711461e+00,-9.130255e-01
1.393000e+03,-2.121139e+00,1.316316e+00
1.394000e+03,-2.121139e+00,-1.316316e+00
1.395000e+03,-6.507591e-01,1.489271e+00
1.396000e+03,-6.507591e-01,-1.489271e+00
1.397000e+03,-2.742287e+00,0.000000e+00
1.398000e+03,-2.714193e+00,0.000000e+00
1.399000e+03,-1.591331e+00,0.000000e+00
1.400000e+03,-1.894574e+00,0.000000e+00
1.401000e+03,-2.004067e+00,0.000000e+00
1.402000e+03,-2.002695e+00,0.000000e+00
1.403000e+03,-2.491662e-01,6.450059e-01
1.404000e+03,-2.491662e-01,-6.450059e-01
1.405000e+03,8.807800e-06,0.000000e+00
1.406000e+03,-4.255082e-01,4.581198e-01
1.407000e+03,-4.255082e-01,-4.581198e-01
1.408000e+03,-4.063432e-01,4.506907e-01
1.409000e+03,-4.063432e-01,-4.506907e-01
1.410000e+03,-4.970497e-01,2.399200e-01
1.411000e+03,-4.970497e-01,-2.399200e-01
1.412000e+03,-7.072603e-01,0.000000e+00
1.413000e+03,-6.761853e-01,0.000000e+00
1.414000e+03,-1.958539e-01,0.000000e+00
1.415000e+03,-1.985744e-01,0.000000e+00
1.416000e+03,-1.985379e-01,0.000000e+00
1.417000e+03,-2.000000e+01,0.000000e+00
1.418000e+03,-2.000000e+01,0.000000e+00
1.419000e+03,-2.000000e+01,0.000000e+00
1.420000e+03,-2.000000e+01,0.000000e+00
1.421000e+03,-7.265900e+01,0.000000e+00
1.422000e+03,-9.999776e+01,0.000000e+00
1.423000e+03,-9.999811e+01,0.000000e+00
1.424000e+03,-9.999893e+01,0.000000e+00
1.425000e+03,-9.999891e+01,0.000000e+00
1.426000e+03,-3.719050e+01,0.000000e+00
1.427000e+03,-3.713360e+01,0.000000e+00
1.428000e+03,-3.613630e+01,0.000000e+00
1.429000e+03,-3.598890e+01,0.000000e+00
1.430000e+03,-3.472694e+01,0.000000e+00
1.431000e+03,-3.375801e+01,0.000000e+00
1.432000e+03,-3.001543e+01,0.000000e+00
1.433000e+03,-2.901144e+01,0.000000e+00
1.434000e+03,-1.999654e+01,1.661347e-01
1.435000e+03,-1.999654e+01,-1.661347e-01
1.436000e+03,-1.999765e+01,0.000000e+00
1.437000e+03,-1.468200e+01,0.000000e+00
1.438000e+03,-1.454160e+01,0.000000e+00
1.439000e+03,-1.425179e+01,0.000000e+00
1.440000e+03,-1.425687e+01,0.000000e+00
1.441000e+03,-5.144893e-01,6.883285e+00
1.442000e+03,-5.144893e-01,-6.883285e+00
1.443000e+03,-5.136148e-01,6.840096e+00
1.444000e+03,-5.136148e-01,-6.840096e+00
1.445000e+03,-1.036827e+01,0.000000e+00
1.446000e+03,-1.011017e+01,0.000000e+00
1.447000e+03,-1.010015e+01,0.000000e+00
1.448000e+03,-1.006987e+01,0.000000e+00
1.449000e+03,-1.007029e+01,0.000000e+00
1.450000e+03,-2.991368e-01,3.518954e+00
1.451000e+03,-2.991368e-01,-3.518954e+00
1.452000e+03,-1.165386e+00,3.073726e+00
1.453000e+03,-1.165386e+00,-3.073726e+00
1.454000e+03,-4.411740e+00,0.000000e+00
1.455000e+03,-4.387238e+00,0.000000e+00
1.456000e+03,-9.296064e-01,2.238373e+00
1.457000e+03,-9.296064e-01,-2.238373e+00
1.458000e+03,-5.935018e-01,1.938739e+00
1.459000e+03,-5.935018e-01,-1.938739e+00
1.460000e+03,-3.488495e+00,0.000000e+00
1.461000e+03,-3.386154e+00,0.000000e+00
1.462000e+03,-2.758138e+00,8.686818e-01
1.463000e+03,-2.758138e+00,-8.686818e-01
1.464000e+03,-2.045685e+00,1.362242e+00
1.465000e+03,-2.045685e+00,-1.362242e+00
1.466000e+03,-6.464244e-01,1.477033e+00
1.467000e+03,-6.464244e-01,-1.477033e+00
1.468000e+03,-2.742234e+00,0.000000e+00
1.469000e+03,-2.714176e+00,0.000000e+00
1.470000e+03,-1.591331e+00,0.000000e+00
1.471000e+03,-1.894574e+00,0.000000e+00
1.472000e+03,-2.004067e+00,0.000000e+00
1.473000e+03,-2.002695e+00,0.000000e+00
1.474000e+03,-2.491654e-01,6.450065e-01
1.475000e+03,-2.491654e-01,-6.450065e-01
1.476000e+03,8.807805e-06,0.000000e+00
1.477000e+03,-4.264856e-01,4.586628e-01
1.478000e+03,-4.264856e-01,-4.586628e-01
1.479000e+03,-4.066715e-01,4.506411e-01
1.480000e+03,-4.066715e-01,-4.506411e-01
1.481000e+03,-4.970057e-01,2.566735e-01
1.482000e+03,-4.970057e-01,-2.566735e-01
1.483000e+03,-6.993823e-01,0.000000e+00
1.484000e+03,-6.748494e-01,0.000000e+00
1.485000e+03,-1.958755e-01,0.000000e+00
1.486000e+03,-1.985746e-01,0.000000e+00
1.487000e+03,-1.985377e-01,0.000000e+00
1.488000e+03,-2.000000e+01,0.000000e+00
1.489000e+03,-2.000000e+01,0.000000e+00
1.490000e+03,-2.000000e+01,0.000000e+00
1.491000e+03,-2.000000e+01,0.000000e+00
1.492000e+03,-7.265900e+01,0.000000e+00
1.493000e+03,-9.999776e+01,0.000000e+00
1.494000e+03,-9.999811e+01,0.000000e+00
1.495000e+03,-9.999893e+01,0.000000e+00
1.496000e+03,-9.999891e+01,0.000000e+00
1.497000e+03,-3.719050e+01,0.000000e+00
1.498000e+03,-3.713360e+01,0.000000e+00
1.499000e+03,-3.613630e+01,0.000000e+00
1.500000e+03,-3.598890e+01,0.000000e+00
1.501000e+03,-3.472695e+01,0.000000e+00
1.502000e+03,-3.375800e+01,0.000000e+00
1.503000e+03,-3.001543e+01,0.000000e+00
1.504000e+03,-2.901144e+01,0.000000e+00
1.505000e+03,-1.999635e+01,1.702362e-01
1.506000e+03,-1.999635e+01,-1.702362e-01
1.507000e+03,-1.999765e+01,0.000000e+00
1.508000e+03,-1.468200e+01,0.000000e+00
1.509000e+03,-1.454160e+01,0.000000e+00
1.510000e+03,-1.425179e+01,0.000000e+00
1.511000e+03,-1.425687e+01,0.000000e+00
1.512000e+03,-5.142911e-01,6.883357e+00
1.513000e+03,-5.142911e-01,-6.883357e+00
1.514000e+03,-5.137183e-01,6.840066e+00
1.515000e+03,-5.137183e-01,-6.840066e+00
1.516000e+03,-1.036827e+01,0.000000e+00
1.517000e+03,-1.011017e+01,0.000000e+00
1.518000e+03,-1.010015e+01,0.000000e+00
1.519000e+03,-1.006987e+01,0.000000e+00
1.520000e+03,-1.007029e+01,0.000000e+00
1.521000e+03,-2.894497e-01,3.535332e+00
1.522000e+03,-2.894497e-01,-3.535332e+00
1.523000e+03,-1.226579e+00,3.054351e+00
1.524000e+03,-1.226579e+00,-3.054351e+00
1.525000e+03,-4.411759e+00,0.000000e+00
1.526000e+03,-4.387212e+00,0.000000e+00
1.527000e+03,-9.149319e-01,2.249273e+00
1.528000e+03,-9.149319e-01,-2.249273e+00
1.529000e+03,-5.944838e-01,1.933073e+00
1.530000e+03,-5.944838e-01,-1.933073e+00
1.531000e+03,-3.488425e+00,0.000000e+00
1.532000e+03,-3.385563e+00,0.000000e+00
1.533000e+03,-1.977563e+00,1.398980e+00
1.534000e+03,-1.977563e+00,-1.398980e+00
1.535000e+03,-2.796833e+00,8.313680e-01
1.536000e+03,-2.796833e+00,-8.313680e-01
1.537000e+03,-6.420012e-01,1.463882e+00
1.538000e+03,-6.420012e-01,-1.463882e+00
1.539000e+03,-2.742180e+00,0.000000e+00
1.540000e+03,-2.714158e+00,0.000000e+00
1.541000e+03,-1.591331e+00,0.000000e+00
1.542000e+03,-1.894573e+00,0.000000e+00
1.543000e+03,-2.004067e+00,0.000000e+00
1.544000e+03,-2.002695e+00,0.000000e+00
1.545000e+03,-2.491646e-01,6.450071e-01
1.546000e+03,-2.491646e-01,-6.450071e-01
1.547000e+03,8.807809e-06,0.000000e+00
1.548000e+03,-4.276919e-01,4.592702e-01
1.549000e+03,-4.276919e-01,-4.592702e-01
1.550000e+03,-4.070111e-01,4.505727e-01
1.551000e+03,-4.070111e-01,-4.505727e-01
1.552000e+03,-4.961601e-01,2.734446e-01
1.553000e+03,-4.961601e-01,-2.734446e-01
1.554000e+03,-6.933697e-01,0.000000e+00
1.555000e+03,-6.728375e-01,0.000000e+00
1.556000e+03,-1.958963e-01,0.000000e+00
1.557000e+03,-1.985748e-01,0.000000e+00
1.558000e+03,-1.985374e-01,0.000000e+00
1.559000e+03,-2.000000e+01,0.000000e+00
1.560000e+03,-2.000000e+01,0.000000e+00
1.561000e+03,-2.000000e+01,0.000000e+00
1.562000e+03,-2.000000e+01,0.000000e+00
1.563000e+03,-7.265900e+01,0.000000e+00
1.564000e+03,-9.999776e+01,0.000000e+00
1.565000e+03,-9.999811e+01,0.000000e+00
1.566000e+03,-9.999893e+01,0.000000e+00
1.567000e+03,-9.999891e+01,0.000000e+00
1.568000e+03,-3.719051e+01,0.000000e+00
1.569000e+03,-3.713360e+01,0.000000e+00
1.570000e+03,-3.613630e+01,0.000000e+00
1.571000e+03,-3.598889e+01,0.000000e+00
1.572000e+03,-3.472697e+01,0.000000e+00
1.573000e+03,-3.375800e+01,0.000000e+00
1.574000e+03,-3.001543e+01,0.000000e+00
1.575000e+03,-2.901143e+01,0.000000e+00
1.576000e+03,-1.999616e+01,1.742410e-01
1.577000e+03,-1.999616e+01,-1.742410e-01
1.578000e+03,-1.999765e+01,0.000000e+00
1.579000e+03,-1.468200e+01,0.000000e+00
1.580000e+03,-1.454160e+01,0.000000e+00
1.581000e+03,-1.425179e+01,0.000000e+00
1.582000e+03,-1.425687e+01,0.000000e+00
1.583000e+03,-5.140939e-01,6.883430e+00
1.584000e+03,-5.140939e-01,-6.883430e+00
1.585000e+03,-5.138210e-01,6.840036e+00
1.586000e+03,-5.138210e-01,-6.840036e+00
1.587000e+03,-1.036827e+01,0.000000e+00
1.588000e+03,-1.011017e+01,0.000000e+00
1.589000e+03,-1.010015e+01,0.000000e+00
1.590000e+03,-1.006987e+01,0.000000e+00
1.591000e+03,-1.007029e+01,0.000000e+00
1.592000e+03,-2.803223e-01,3.550169e+00
1.593000e+03,-2.803223e-01,-3.550169e+00
1.594000e+03,-1.288576e+00,3.041418e+00
1.595000e+03,-1.288576e+00,-3.041418e+00
1.596000e+03,-4.411779e+00,0.000000e+00
1.597000e+03,-4.387186e+00,0.000000e+00
1.598000e+03,-8.990597e-01,2.257592e+00
1.599000e+03,-8.990597e-01,-2.257592e+00
1.600000e+03,-5.956982e-01,1.927528e+00
1.601000e+03,-5.956982e-01,-1.927528e+00
1.602000e+03,-3.488352e+00,0.000000e+00
1.603000e+03,-3.384928e+00,0.000000e+00
1.604000e+03,-2.830263e+00,7.984011e-01
1.605000e+03,-2.830263e+00,-7.984011e-01
1.606000e+03,-1.914373e+00,1.429039e+00
1.607000e+03,-1.914373e+00,-1.429039e+00
1.608000e+03,-6.375069e-01,1.449752e+00
1.609000e+03,-6.375069e-01,-1.449752e+00
1.610000e+03,-2.742125e+00,0.000000e+00
1.611000e+03,-2.714141e+00,0.000000e+00
1.612000e+03,-1.591331e+00,0.000000e+00
1.613000e+03,-1.894573e+00,0.000000e+00
1.614000e+03,-2.004067e+00,0.000000e+00
1.615000e+03,-2.002695e+00,0.000000e+00
1.616000e+03,-2.491637e-01,6.450078e-01
1.617000e+03,-2.491637e-01,-6.450078e-01
1.618000e+03,8.807814e-06,0.000000e+00
1.619000e+03,-4.291996e-01,4.599497e-01
1.620000e+03,-4.291996e-01,-4.599497e-01
1.621000e+03,-4.073601e-01,4.504849e-01
1.622000e+03,-4.073601e-01,-4.504849e-01
1.623000e+03,-4.945024e-01,2.902008e-01
1.624000e+03,-4.945024e-01,-2.902008e-01
1.625000e+03,-6.892150e-01,0.000000e+00
1.626000e+03,-6.700284e-01,0.000000e+00
1.627000e+03,-1.959161e-01,0.000000e+00
1.628000e+03,-1.985750e-01,0.000000e+00
1.629000e+03,-1.985372e-01,0.000000e+00
1.630000e+03,-2.000000e+01,0.000000e+00
1.631000e+03,-2.000000e+01,0.000000e+00
1.632000e+03,-2.000000e+01,0.000000e+00
1.633000e+03,-2.000000e+01,0.000000e+00
1.634000e+03,-7.265900e+01,0.000000e+00
1.635000e+03,-9.999776e+01,0.000000e+00
1.636000e+03,-9.999811e+01,0.000000e+00
1.637000e+03,-9.999893e+01,0.000000e+00
1.638000e+03,-9.999891e+01,0.000000e+00
1.639000e+03,-3.719051e+01,0.000000e+00
1.640000e+03,-3.713360e+01,0.000000e+00
1.641000e+03,-3.613630e+01,0.000000e+00
1.642000e+03,-3.598889e+01,0.000000e+00
1.643000e+03,-3.472698e+01,0.000000e+00
1.644000e+03,-3.375799e+01,0.000000e+00
1.645000e+03,-3.001543e+01,0.000000e+00
1.646000e+03,-2.901142e+01,0.000000e+00
1.647000e+03,-1.999596e+01,1.781558e-01
1.648000e+03,-1.999596e+01,-1.781558e-01
1.649000e+03,-1.999765e+01,0.000000e+00
1.650000e+03,-1.468200e+01,0.000000e+00
1.651000e+03,-1.454161e+01,0.000000e+00
1.652000e+03,-1.425179e+01,0.000000e+00
1.653000e+03,-1.425687e+01,0.000000e+00
1.654000e+03,-5.138977e-01,6.883504e+00
1.655000e+03,-5.138977e-01,-6.883504e+00
1.656000e+03,-5.139229e-01,6.840004e+00
1.657000e+03,-5.139229e-01,-6.840004e+00
1.658000e+03,-1.036827e+01,0.000000e+00
1.659000e+03,-1.011017e+01,0.000000e+00
1.660000e+03,-1.010015e+01,0.000000e+00
1.661000e+03,-1.006987e+01,0.000000e+00
1.662000e+03,-1.007029e+01,0.000000e+00
1.663000e+03,-2.717159e-01,3.563745e+00
1.664000e+03,-2.717159e-01,-3.563745e+00
1.665000e+03,-1.350127e+00,3.034920e+00
1.666000e+03,-1.350127e+00,-3.034920e+00
1.667000e+03,-4.411799e+00,0.000000e+00
1.668000e+03,-4.387159e+00,0.000000e+00
1.669000e+03,-8.828760e-01,2.263175e+00
1.670000e+03,-8.828760e-01,-2.263175e+00
1.671000e+03,-5.971292e-01,1.922135e+00
1.672000e+03,-5.971292e-01,-1.922135e+00
1.673000e+03,-3.488275e+00,0.000000e+00
1.674000e+03,-3.384246e+00,0.000000e+00
1.675000e+03,-2.859900e+00,7.684064e-01
1.676000e+03,-2.859900e+00,-7.684064e-01
1.677000e+03,-1.855053e+00,1.453690e+00
1.678000e+03,-1.855053e+00,-1.453690e+00
1.679000e+03,-6.329586e-01,1.434574e+00
1.680000e+03,-6.329586e-01,-1.434574e+00
1.681000e+03,-2.742069e+00,0.000000e+00
1.682000e+03,-2.714123e+00,0.000000e+00
1.683000e+03,-1.591331e+00,0.000000e+00
1.684000e+03,-1.894572e+00,0.000000e+00
1.685000e+03,-2.004067e+00,0.000000e+00
1.686000e+03,-2.002695e+00,0.000000e+00
1.687000e+03,-2.491628e-01,6.450086e-01
1.688000e+03,-2.491628e-01,-6.450086e-01
1.689000e+03,8.807819e-06,0.000000e+00
1.690000e+03,-4.311122e-01,4.607124e-01
1.691000e+03,-4.311122e-01,-4.607124e-01
1.692000e+03,-4.077162e-01,4.503782e-01
1.693000e+03,-4.077162e-01,-4.503782e-01
1.694000e+03,-4.919959e-01,3.069317e-01
1.695000e+03,-4.919959e-01,-3.069317e-01
1.696000e+03,-6.865922e-01,0.000000e+00
1.697000e+03,-6.666099e-01,0.000000e+00
1.698000e+03,-1.959351e-01,0.000000e+00
1.699000e+03,-1.985752e-01,0.000000e+00
1.700000e+03,-1.985369e-01,0.000000e+00
1.701000e+03,-2.000000e+01,0.000000e+00
1.702000e+03,-2.000000e+01,0.000000e+00
1.703000e+03,-2.000000e+01,0.000000e+00
1.704000e+03,-2.000000e+01,0.000000e+00
1.705000e+03,-7.265900e+01,0.000000e+00
1.706000e+03,-9.999776e+01,0.000000e+00
1.707000e+03,-9.999811e+01,0.000000e+00
1.708000e+03,-9.999893e+01,0.000000e+00
1.709000e+03,-9.999891e+01,0.000000e+00
1.710000e+03,-3.719051e+01,0.000000e+00
1.711000e+03,-3.713360e+01,0.000000e+00
1.712000e+03,-3.613630e+01,0.000000e+00
1.713000e+03,-3.598889e+01,0.000000e+00
1.714000e+03,-3.472700e+01,0.000000e+00
1.715000e+03,-3.375799e+01,0.000000e+00
1.716000e+03,-3.001542e+01,0.000000e+00
1.717000e+03,-2.901141e+01,0.000000e+00
1.718000e+03,-1.999577e+01,1.819863e-01
1.719000e+03,-1.999577e+01,-1.819863e-01
1.720000e+03,-1.999765e+01,0.000000e+00
1.721000e+03,-1.468199e+01,0.000000e+00
1.722000e+03,-1.454161e+01,0.000000e+00
1.723000e+03,-1.425179e+01,0.000000e+00
1.724000e+03,-1.425687e+01,0.000000e+00
1.725000e+03,-5.137026e-01,6.883579e+00
1.726000e+03,-5.137026e-01,-6.883579e+00
1.727000e+03,-5.140239e-01,6.839972e+00
1.728000e+03,-5.140239e-01,-6.839972e+00
1.729000e+03,-1.036827e+01,0.000000e+00
1.730000e+03,-1.011017e+01,0.000000e+00
1.731000e+03,-1.010015e+01,0.000000e+00
1.732000e+03,-1.006987e+01,0.000000e+00
1.733000e+03,-1.007029e+01,0.000000e+00
1.734000e+03,-2.635871e-01,3.576273e+00
1.735000e+03,-2.635871e-01,-3.576273e+00
1.736000e+03,-1.410036e+00,3.034405e+00
1.737000e+03,-1.410036e+00,-3.034405e+00
1.738000e+03,-4.411819e+00,0.000000e+00
1.739000e+03,-4.387132e+00,0.000000e+00
1.740000e+03,-8.671615e-01,2.266267e+00
1.741000e+03,-8.671615e-01,-2.266267e+00
1.742000e+03,-5.987567e-01,1.916917e+00
1.743000e+03,-5.987567e-01,-1.916917e+00
1.744000e+03,-1.799163e+00,1.473766e+00
1.745000e+03,-1.799163e+00,-1.473766e+00
1.746000e+03,-3.488193e+00,0.000000e+00
1.747000e+03,-3.383511e+00,0.000000e+00
1.748000e+03,-2.886651e+00,7.405671e-01
1.749000e+03,-2.886651e+00,-7.405671e-01
1.750000e+03,-6.283721e-01,1.418276e+00
1.751000e+03,-6.283721e-01,-1.418276e+00
1.752000e+03,-2.742013e+00,0.000000e+00
1.753000e+03,-2.714105e+00,0.000000e+00
1.754000e+03,-1.591331e+00,0.000000e+00
1.755000e+03,-1.894572e+00,0.000000e+00
1.756000e+03,-2.004067e+00,0.000000e+00
1.757000e+03,-2.002695e+00,0.000000e+00
1.758000e+03,-2.491618e-01,6.450095e-01
1.759000e+03,-2.491618e-01,-6.450095e-01
1.760000e+03,8.807823e-06,0.000000e+00
1.761000e+03,-4.335840e-01,4.615790e-01
1.762000e+03,-4.335840e-01,-4.615790e-01
1.763000e+03,-4.080777e-01,4.502538e-01
1.764000e+03,-4.080777e-01,-4.502538e-01
